CAS-PFSP-M1T3_1.cas; 4220169.07;4204637.51;4233214.07;4235286.79;4222272.11;4221156.06;4227683.49;4225778.48;4219058.73;4212886.97
CAS-PFSP-M1T3_2.cas; 5774087.55;5778200.56;5775068.19;5712168.69;5778738.94;5734360.88;5756028.94;5724699.18;5746929.21;5705641.68
CAS-PFSP-M1T3_3.cas; 4385516.02;4391352.90;4341440.86;4385000.66;4310283.86;4398491.52;4324735.08;4414623.72;4244502.93;4301816.11
CAS-PFSP-M1T3_4.cas; 14887224.47;14952015.11;14879954.34;14859097.35;14902213.62;14904413.14;15021109.32;14928750.06;14888779.66;14869241.94
CAS-PFSP-M1T3_5.cas; 5772587.00;5757890.71;5841309.51;5914436.90;5766329.96;5785302.13;5743398.94;5801471.35;5845746.02;5844021.75
CAS-PFSP-M1T3_6.cas; 12099762.66;12118464.88;12086153.17;12120306.49;12149922.62;12078432.80;12099402.20;12148454.59;12141307.56;12197974.18
CAS-PFSP-M1T3_7.cas; 9450333.10;9498303.44;9468060.56;9475444.88;9463402.96;9461748.60;9461812.40;9481559.50;9479084.90;9446885.20
CAS-PFSP-M1T3_8.cas; 2920131.58;2923909.43;2953308.51;2897993.50;2874265.50;2844783.82;2907021.99;2967104.34;2883982.14;2907926.34
CAS-PFSP-M1T3_9.cas; 3868270.89;3867396.47;3841085.44;3892470.62;3934313.72;3806498.42;3931348.46;3965508.92;3929018.39;3855105.45
CAS-PFSP-M1T3_10.cas; 11876033.24;11815007.33;12052850.84;11839358.34;11887188.68;11884177.58;11768885.71;11960721.24;11700781.80;11983478.92
CAS-PFSP-M1T3_11.cas; 3636693.28;3673682.82;3667241.23;3660391.51;3650480.02;3672627.51;3660462.14;3636602.59;3662079.90;3674228.40
CAS-PFSP-M1T3_12.cas; 2971662.32;3066175.09;2955240.16;2915529.00;2879018.95;3014228.23;3020932.21;3053572.30;2933511.73;2999995.83
CAS-PFSP-M1T3_13.cas; 6349206.43;6312220.50;6347094.93;6488500.61;6216553.29;6340851.84;6417584.07;6366940.86;6323799.68;6446541.19
CAS-PFSP-M1T3_14.cas; 3651721.67;3733428.05;3787821.22;3742677.07;3742412.94;3918290.39;3592116.76;3686802.49;3902269.16;3774636.54
CAS-PFSP-M1T3_15.cas; 19784088.32;19771573.36;19818724.24;19827098.04;19792380.87;19854156.47;19833196.70;19814732.87;19776637.37;19852238.66
CAS-PFSP-M1T3_16.cas; 5012311.60;5212923.57;5257377.66;5043565.15;5197585.54;5140881.49;5073857.49;5154197.57;5108893.03;5220701.11
CAS-PFSP-M1T3_17.cas; 2593176.17;2624253.95;2668526.96;2531566.54;2635749.78;2638663.95;2714266.32;2511002.79;2682937.17;2588682.28
CAS-PFSP-M1T3_18.cas; 3870776.57;3954742.91;3946762.01;3896733.16;3858764.44;3915462.56;3823810.70;3841563.92;3803105.67;3787592.01
CAS-PFSP-M1T3_19.cas; 4284723.54;4278478.77;4298028.84;4291857.36;4323543.53;4311983.89;4345527.02;4320054.66;4352014.78;4253056.89
CAS-PFSP-M1T3_20.cas; 5666018.77;5578833.27;5588366.76;5590980.30;5720729.56;5657651.36;5558567.82;5618741.40;5656242.95;5562428.20
CAS-PFSP-M1T3_21.cas; 5602141.11;5596931.71;5654895.69;5464913.20;5456332.11;5408827.19;5632778.92;5559329.07;5559623.45;5549004.51
CAS-PFSP-M1T3_22.cas; 3654971.20;3794963.21;3702274.18;3682103.84;3678707.47;3722587.07;3680490.06;3789071.72;3722460.83;3752152.14
CAS-PFSP-M1T3_23.cas; 4244622.64;4333535.12;4267650.98;4286582.44;4230249.79;4257983.40;4161952.46;4188681.51;4236813.61;4134774.80
CAS-PFSP-M1T3_24.cas; 3950677.93;3958105.55;3961671.05;3957239.73;3952830.86;3933511.41;3971908.62;3989473.50;3942321.06;3951650.78
CAS-PFSP-M1T3_25.cas; 3104284.12;3080796.03;3149511.25;3125657.32;3201092.75;3188129.11;3102626.20;3115111.87;3247858.07;3195625.01
CAS-PFSP-M1T3_26.cas; 4305519.14;4314911.21;4290699.61;4180351.68;4351382.08;4259697.28;4457158.96;4186018.82;4261809.72;4318663.07
CAS-PFSP-M1T3_27.cas; 3103972.64;3007959.99;3006465.31;2945491.55;3062363.85;3018988.49;3031125.33;3095456.96;3096138.40;3120804.99
CAS-PFSP-M1T3_28.cas; 1639393.31;1549668.09;1527205.36;1704916.55;1591929.16;1571055.01;1572550.71;1626278.73;1626224.69;1632303.64
CAS-PFSP-M1T3_29.cas; 5065447.98;5063349.89;5083760.12;5059740.35;5125278.16;5091150.82;5062642.78;5077737.32;5046148.89;5055870.53
CAS-PFSP-M1T3_30.cas; 4093249.44;4045698.93;4008967.57;4128251.23;3977726.73;4037320.11;4035551.59;4040834.57;3995445.12;4100061.64
CAS-PFSP-M1T3_31.cas; 5782115.16;6030126.87;5850886.54;5786922.37;5889376.86;5975416.01;5897596.06;5948123.82;5858527.87;5882838.72
CAS-PFSP-M1T3_32.cas; 6802549.75;6684324.05;6769713.70;6907566.61;6756395.38;6854348.22;6803305.57;6887200.81;6756757.52;6792736.69
CAS-PFSP-M1T3_33.cas; 4261456.70;4265121.17;4255158.31;4249251.30;4292456.41;4288930.23;4282899.58;4255536.04;4277180.79;4317132.96
CAS-PFSP-M1T3_34.cas; 5590070.00;5532111.26;5554283.67;5548840.52;5530818.25;5542378.76;5523327.24;5570338.40;5506556.66;5597328.28
