CAS-PFSP-M10T1_1.cas, 23609775.08,23822395.86,23756072.96,23845134.42,23866945.95,23682497.96,23735188.25,23829801.52,23893787.46,23622119.01
CAS-PFSP-M10T1_2.cas, 27945956.49,27965432.27,27979641.69,27887477.19,27967980.35,27924432.20,27922476.12,27935669.14,27947365.98,27960967.72
CAS-PFSP-M10T1_3.cas, 12809912.32,12941440.10,12852962.96,12845499.66,12845482.90,12802756.51,12799117.43,12834178.88,12970710.57,12856032.46
CAS-PFSP-M10T1_4.cas, 21700324.90,21524227.39,21738886.90,21636673.48,21686665.67,21611155.10,21609556.33,21698507.12,21760818.93,21733802.81
CAS-PFSP-M10T1_5.cas, 7077946.31,7070515.87,7044376.27,7063329.97,7060532.71,7049799.34,7053413.97,7060657.92,7073023.09,7043631.67
CAS-PFSP-M10T1_6.cas, 8896937.57,8863870.01,8864461.85,8813941.24,8809887.01,8830770.63,8815426.36,8885827.02,8880684.53,8824113.16
CAS-PFSP-M10T1_7.cas, 8299907.00,8300297.52,8300708.66,8303631.59,8300225.37,8306348.35,8297401.53,8304719.77,8313279.29,8293758.42
CAS-PFSP-M10T1_8.cas, 9769274.06,9794359.61,9785648.68,9771016.08,9777577.76,9737621.68,9783872.87,9755774.16,9800073.63,9777834.75
CAS-PFSP-M10T1_9.cas, 7777602.20,7801970.75,7796352.46,7798563.77,7800597.35,7823301.47,7800456.15,7797748.48,7825515.20,7819847.03
CAS-PFSP-M10T1_10.cas, 14908569.60,14737162.91,14454658.83,14453851.71,14647616.49,14333300.26,14686619.61,14492457.74,14431845.11,14500267.49
CAS-PFSP-M10T1_11.cas, 10508095.62,10519156.08,10488674.37,10476912.42,10501555.93,10528238.93,10537549.22,10503386.31,10498054.28,10553007.61
CAS-PFSP-M10T1_12.cas, 7063756.48,7047371.50,7076215.24,7047956.06,7055795.60,7039462.87,7049886.86,7062246.68,7064495.19,7053723.23
CAS-PFSP-M10T1_13.cas, 12111137.03,12132438.30,12132905.38,12043488.08,12076768.23,12044312.56,12143798.11,12103972.85,12069484.21,12061736.71
CAS-PFSP-M10T1_14.cas, 15905967.75,15886960.74,15880489.55,16021943.19,15925434.08,15940829.33,15973286.85,15873392.75,15992261.31,16359375.41
CAS-PFSP-M10T1_15.cas, 6368806.36,6348521.28,6359015.52,6364990.80,6356525.73,6364918.70,6363091.44,6353113.35,6350440.59,6346036.13
CAS-PFSP-M10T1_16.cas, 21571433.59,21900439.47,21692342.84,21647268.09,21927372.27,21613119.08,21988445.86,21704780.57,21793608.79,21693169.64
CAS-PFSP-M10T1_17.cas, 10570571.46,10596619.31,10617177.29,10571199.50,10562590.69,10578606.12,10599568.25,10555993.93,10584285.14,10569846.74
CAS-PFSP-M10T1_18.cas, 9610140.18,9641723.74,9630185.78,9620296.32,9624210.37,9643823.86,9618717.84,9594709.99,9606173.70,9638561.96
CAS-PFSP-M10T1_19.cas, 7030937.14,7004987.14,6990937.78,7004046.31,7005080.85,7004787.68,7005852.14,7017384.44,6985451.38,7003451.58
CAS-PFSP-M10T1_20.cas, 9600107.16,9663564.25,9609127.41,9540620.42,9703032.37,9662671.65,9565274.73,9665445.89,9612606.24,9574951.32
CAS-PFSP-M10T1_21.cas, 16817433.82,16580851.30,16550497.45,16670528.13,16567125.64,16586287.70,16544595.54,16548256.83,16527793.45,16581267.65
CAS-PFSP-M10T1_22.cas, 22638987.54,22877172.86,22695555.83,22606108.39,22618467.48,22922402.23,22707898.84,22723254.03,22705564.43,22782335.05
CAS-PFSP-M10T1_23.cas, 27439641.44,27470364.14,27369001.39,27421669.23,27345109.67,27355276.12,27497789.86,27455586.99,27302254.66,27256242.26
CAS-PFSP-M10T1_24.cas, 11976002.90,11981383.23,11961064.15,11994298.76,12040394.61,12018887.01,11977726.30,11973619.82,11980023.53,11981799.68
CAS-PFSP-M10T1_25.cas, 6095742.80,6110085.93,6120726.18,6104138.02,6114650.71,6098710.66,6112474.81,6109168.21,6110477.96,6094554.68
CAS-PFSP-M10T1_26.cas, 8685035.30,8712661.97,8675960.12,8728072.47,8703169.39,8712934.84,8690828.11,8706674.28,8707340.51,8696727.25
CAS-PFSP-M10T1_27.cas, 7856919.99,7860585.91,7857040.62,7864272.88,7862485.93,7864900.89,7873816.40,7865221.28,7864223.68,7856689.28
CAS-PFSP-M10T1_28.cas, 10296610.91,10289918.89,10264246.73,10298278.98,10310222.77,10300621.83,10279825.13,10344259.95,10284966.20,10290243.97
CAS-PFSP-M10T1_29.cas, 7683358.17,7676650.58,7683591.79,7690825.37,7678681.49,7681473.16,7679816.96,7690827.76,7687485.14,7687958.70
CAS-PFSP-M10T1_30.cas, 14071775.92,14134376.17,13957089.70,13824180.74,14110458.38,13886616.92,14122505.68,14096197.71,13834096.17,14020036.22
CAS-PFSP-M10T1_31.cas, 14937495.98,14923310.36,14937294.30,14910473.64,14944950.28,14932527.07,14923472.01,14913299.68,14898602.03,14938109.33
CAS-PFSP-M10T1_32.cas, 10331230.21,10327774.53,10373019.43,10356085.04,10315400.46,10295795.50,10343538.14,10351312.65,10335785.00,10351674.79
CAS-PFSP-M10T1_33.cas, 6552598.64,6601603.56,6577302.11,6634837.99,6642442.67,6574761.37,6600289.35,6562605.53,6593573.86,6617898.57
CAS-PFSP-M10T1_34.cas, 18029404.39,18138175.28,17988134.26,17947872.87,17846834.45,17884561.03,18153645.78,18071989.39,18010605.49,18104332.84
CAS-PFSP-M10T1_35.cas, 7165602.05,7173036.98,7168798.92,7176509.62,7160684.17,7164538.90,7189406.31,7157004.35,7174215.18,7173659.27
CAS-PFSP-M10T1_36.cas, 9794494.77,9828510.70,9813732.91,9770032.08,9826462.51,9847241.46,9817390.95,9821716.39,9818056.25,9801494.85
