CAS-PFSP-M10T3_1.cas, 37333127.70,37474572.08,37291760.44,37319345.47,37213367.17,37127948.28,37397179.93,37103775.11,37581949.12,37456216.91
CAS-PFSP-M10T3_2.cas, 68188028.46,69052717.23,68844045.15,68792193.89,70172921.69,67398141.50,69039779.36,69515237.10,69080609.73,68241932.10
CAS-PFSP-M10T3_3.cas, 69985248.31,69905096.17,69462215.21,69731367.22,70257271.90,70160403.51,70232855.38,69573105.54,69914969.83,69585463.80
CAS-PFSP-M10T3_4.cas, 126661713.49,126949203.81,127096382.15,127091695.01,127173498.14,127178379.21,126981384.91,126609366.19,126842797.37,127004258.13
CAS-PFSP-M10T3_5.cas, 58788108.19,60511286.82,60658446.96,60352104.61,59503238.22,60150105.67,59326837.03,59788600.58,59586775.44,58911420.36
CAS-PFSP-M10T3_6.cas, 33452654.46,33781076.68,33797562.66,33568801.01,34275494.78,34220815.08,33609033.95,34337336.06,34354514.75,33833805.72
CAS-PFSP-M10T3_7.cas, 95098282.42,94739785.97,94036640.61,95153765.96,94327670.21,94344917.56,94883887.41,94935171.33,95214258.14,94672398.01
CAS-PFSP-M10T3_8.cas, 52276187.86,51733243.27,52488079.50,52083085.65,51843354.41,52274982.94,52241282.12,52365390.64,52398743.83,51832162.27
CAS-PFSP-M10T3_9.cas, 57327066.65,57293847.66,57642516.44,57482534.91,57609249.26,57227571.82,57404324.03,57498736.86,57417429.28,57178409.28
CAS-PFSP-M10T3_10.cas, 47283891.22,47074122.57,47450949.48,47385935.33,46965998.69,46704835.52,47467991.31,46625438.08,46742691.58,46904658.62
CAS-PFSP-M10T3_11.cas, 69058402.93,68989589.81,69271992.09,67288186.63,69307764.00,68870533.65,69270799.62,69058267.99,68203433.73,68599921.83
CAS-PFSP-M10T3_12.cas, 76146674.57,77097448.76,76311474.15,77325479.17,78791970.47,77125546.19,76751610.92,77324592.60,77496896.81,78516484.59
CAS-PFSP-M10T3_13.cas, 64391908.68,64565103.15,63932532.58,65233525.63,65266146.15,64625554.49,64796735.59,65803125.04,64119281.70,64826005.85
CAS-PFSP-M10T3_14.cas, 63414416.70,63101850.55,63402622.35,63150585.98,63487985.23,63244114.64,63144720.25,63469167.15,63377726.48,63374389.10
CAS-PFSP-M10T3_15.cas, 43998801.25,44421907.41,44709381.89,44233641.67,44619095.69,44695285.68,44808706.57,44684361.18,44456141.35,44172597.15
CAS-PFSP-M10T3_16.cas, 63277951.60,63536682.95,63729737.57,63177110.99,63491422.70,62918058.72,63255000.23,63399785.60,62764522.23,63821662.94
