CAS-PFSP-M15T1_1.cas; 10204685.77;10219441.03;10210760.67;10200952.54;10206075.69;10200326.47;10189829.49;10217350.63;10202891.88;10213137.26
CAS-PFSP-M15T1_2.cas; 11544623.37;11539947.45;11540557.42;11539575.50;11536667.62;11527408.12;11547133.35;11536609.07;11543686.91;11545961.32
CAS-PFSP-M15T1_3.cas; 18464895.30;18492626.04;18490187.53;18484247.86;18451223.99;18401896.23;18507089.53;18386659.32;18474212.81;18530108.04
CAS-PFSP-M15T1_4.cas; 41380008.29;41620692.96;41865888.19;41600074.00;41448328.43;41618505.50;41970272.90;41616934.85;41653553.74;41451309.20
CAS-PFSP-M15T1_5.cas; 11110347.41;11120802.50;11107501.28;11136959.73;11100709.89;11118142.22;11115448.95;11107082.56;11103972.15;11121682.86
CAS-PFSP-M15T1_6.cas; 11407930.15;11404370.94;11396122.67;11404963.07;11376236.40;11430555.91;11379865.24;11377686.69;11303683.84;11367195.12
CAS-PFSP-M15T1_7.cas; 9368909.04;9377401.16;9345929.25;9389254.14;9361134.04;9376532.30;9398622.81;9357115.75;9353192.64;9386713.11
CAS-PFSP-M15T1_8.cas; 22003729.86;21709521.93;21845511.00;21876201.85;21731047.88;21973505.36;21743269.42;21796277.77;21957805.59;21747618.95
CAS-PFSP-M15T1_9.cas; 30107965.74;30186961.98;30166823.22;30147330.01;30231823.05;30191285.26;30221638.98;30094870.93;30185461.84;30204229.94
CAS-PFSP-M15T1_10.cas; 11588979.52;11611060.75;11654758.04;11605429.40;11650647.59;11619662.32;11589318.34;11620951.56;11594459.07;11608086.57
CAS-PFSP-M15T1_11.cas; 10374869.82;10345476.53;10357905.32;10330360.74;10321114.69;10360735.61;10364231.19;10337516.61;10350226.10;10364233.98
CAS-PFSP-M15T1_12.cas; 42248578.39;42063240.84;41915870.44;42154283.62;42068161.39;42132931.32;42094712.12;41793944.01;42032395.67;42328450.39
CAS-PFSP-M15T1_13.cas; 15637010.08;15640971.68;15641338.03;15637074.24;15635073.61;15639605.43;15633999.59;15631577.62;15639725.13;15608551.25
CAS-PFSP-M15T1_14.cas; 12036543.97;12009925.96;11997377.30;12023890.15;12018392.73;12019734.03;12023586.16;12013688.45;12031784.53;12017755.82
CAS-PFSP-M15T1_15.cas; 15779240.87;15679977.78;15674903.36;15694599.41;15687223.22;15765307.00;15677438.90;15797854.44;15702227.83;15663541.13
CAS-PFSP-M15T1_16.cas; 35621448.41;34966776.98;34657766.50;35655582.75;35603497.68;34962094.27;35516966.81;35151697.08;35091573.00;35051584.22
CAS-PFSP-M15T1_17.cas; 22876994.33;23096103.31;23294926.56;23024298.27;23084426.27;23190375.77;22978870.58;23370651.96;23077512.43;23168237.22
CAS-PFSP-M15T1_18.cas; 11239348.81;11229556.69;11217015.48;11237118.90;11221989.53;11223340.74;11230842.98;11246845.98;11253457.41;11218665.61
CAS-PFSP-M15T1_19.cas; 10060436.01;10055892.26;10072736.24;10063403.87;10073065.35;10062272.55;10061513.34;10062681.21;10068996.50;10061909.86
CAS-PFSP-M15T1_20.cas; 12162432.21;12164124.70;12166542.76;12152947.78;12180704.10;12198242.12;12207229.28;12199795.74;12166714.94;12120207.22
CAS-PFSP-M15T1_21.cas; 27180345.37;26973074.14;27165241.37;27101183.40;27259237.75;26898208.98;27168806.11;26979644.09;26988534.99;27119314.74
CAS-PFSP-M15T1_22.cas; 10144532.06;10146072.95;10135192.18;10157533.45;10158558.46;10148210.44;10142568.09;10147921.64;10146414.99;10141957.70
CAS-PFSP-M15T1_23.cas; 17831700.96;17821036.07;17813333.70;17858448.27;17807826.66;17859124.44;17832620.16;17813484.50;17858625.14;17812180.30
CAS-PFSP-M15T1_24.cas; 28020663.88;28028880.77;27874713.61;28256087.11;28268599.08;27965394.24;27941317.09;27628523.54;28055500.34;28100289.48
CAS-PFSP-M15T1_25.cas; 20430944.62;20622351.03;20616271.75;20463158.66;20713831.25;20797637.35;20704239.78;20726953.89;20460961.46;20625902.01
CAS-PFSP-M15T1_26.cas; 13294258.76;13339618.05;13335827.75;13365138.02;13344034.21;13282062.56;13335051.20;13336922.62;13299547.08;13304970.92
CAS-PFSP-M15T1_27.cas; 16877234.56;16825791.29;16809872.86;16815163.79;16768525.64;16880814.20;16770743.43;16833312.58;16867291.52;16869545.33
CAS-PFSP-M15T1_28.cas; 12548345.72;12509414.05;12501994.39;12502954.01;12637154.91;12537221.52;12648274.47;12624537.54;12574810.75;12456423.54
CAS-PFSP-M15T1_29.cas; 19248845.84;19430677.74;19183395.47;19081652.36;19142003.56;19020639.56;19294326.94;19280322.89;19186086.37;19255393.48
CAS-PFSP-M15T1_30.cas; 9659272.97;9658591.46;9646353.41;9678623.52;9683456.41;9654922.72;9654684.22;9621658.23;9645868.40;9684184.49
CAS-PFSP-M15T1_31.cas; 17940309.96;17906401.12;17976621.28;18082694.48;17910843.71;17904464.50;17871286.28;17845897.75;17960425.50;17996064.11
CAS-PFSP-M15T1_32.cas; 40066104.63;40236001.02;40553818.57;40288808.26;40454592.91;39987261.59;40487074.06;40183018.44;40205708.36;40154415.64
CAS-PFSP-M15T1_33.cas; 11647029.05;11600085.46;11640501.10;11609667.53;11642910.97;11628881.48;11615424.15;11628810.66;11643118.42;11597893.46
CAS-PFSP-M15T1_34.cas; 30512475.10;30278669.79;30294232.18;30432069.00;30367026.96;30298133.17;30377629.67;30180309.36;30472828.19;30322686.48
CAS-PFSP-M15T1_35.cas; 39250417.17;39318017.98;39372815.61;39299411.26;39357829.32;39299487.04;39304847.97;39311829.73;39306010.81;39293570.88
CAS-PFSP-M15T1_36.cas; 13388608.98;13397166.54;13387578.18;13395852.03;13393638.61;13395783.53;13392564.22;13388508.48;13391402.56;13386334.27
CAS-PFSP-M15T1_37.cas; 10099899.43;10124558.76;10120453.81;10130118.84;10133068.76;10124004.32;10136126.27;10144367.17;10125998.65;10124433.19
CAS-PFSP-M15T1_38.cas; 15302358.05;15221295.80;15351199.57;15171957.74;15295985.89;15198186.89;15092873.98;15055045.54;15133360.67;15190309.02
CAS-PFSP-M15T1_39.cas; 18327831.25;18312242.06;18376153.69;18371189.12;18437578.20;18335372.15;18339319.50;18428583.17;18362962.81;18337720.50
CAS-PFSP-M15T1_40.cas; 16359943.43;16333394.94;16431808.34;16325709.81;16304714.49;16297624.77;16286597.70;16320163.66;16387439.74;16366582.70
CAS-PFSP-M15T1_41.cas; 23617411.16;23604063.87;23547344.76;23634474.92;23418078.99;23664448.84;23475937.29;23768516.14;23504062.78;23714867.15
CAS-PFSP-M15T1_42.cas; 12822753.77;12802572.92;12796416.68;12803554.82;12785100.43;12804682.13;12783851.45;12812878.99;12797861.55;12793862.86
CAS-PFSP-M15T1_43.cas; 12602535.27;12620059.72;12587743.99;12606399.49;12635020.87;12598867.51;12583408.41;12608462.88;12585742.26;12610641.09
CAS-PFSP-M15T1_44.cas; 17326304.85;17214961.98;17240613.72;17468712.89;17580088.10;17058634.47;17516396.70;17329767.18;17273285.50;17274772.24
CAS-PFSP-M15T1_45.cas; 18792261.66;18774921.94;18763104.29;18754955.94;18772226.76;18761799.25;18767014.73;18788992.67;18754967.76;18784997.60
CAS-PFSP-M15T1_46.cas; 19576788.94;19577892.61;19757146.01;19648310.31;19642357.92;19647136.68;19671049.83;19666105.04;19642711.68;19662861.93
CAS-PFSP-M15T1_47.cas; 13384375.51;13398026.14;13410608.95;13426223.57;13414274.45;13397068.59;13444290.50;13422001.45;13419151.84;13420030.91
CAS-PFSP-M15T1_48.cas; 23274947.27;23356311.03;23201076.25;23241752.24;23182055.09;23325707.18;23398653.40;23244057.60;23414166.42;23317901.28
CAS-PFSP-M15T1_49.cas; 39678894.55;39669709.94;39713529.87;39923757.07;39708787.98;39790582.27;39840145.68;39756034.03;39768471.38;39656497.46
CAS-PFSP-M15T1_50.cas; 23331203.55;23218189.10;23238636.89;23628114.14;23600363.57;22941679.03;23536080.31;22897748.27;23461367.47;23719733.73
