CAS-PFSP-M3T3_1.cas, 6766626.31,6715260.30,6915120.70,6619539.86,6942965.31,6958009.81,6797157.01,6948691.78,6690955.55,6707260.16
CAS-PFSP-M3T3_2.cas, 7572301.00,7525462.37,7408406.90,7598640.34,7585800.68,7555397.12,7452835.87,7552729.60,7616534.82,7424153.43
CAS-PFSP-M3T3_3.cas, 21966612.70,22016719.23,22371806.27,22199439.79,21992235.29,22267820.15,22900887.69,22455020.16,21975223.77,23183382.20
CAS-PFSP-M3T3_4.cas, 15536911.16,15536564.92,15824153.81,15850786.58,15681206.60,15579561.34,15425264.49,15913853.99,15468691.18,16168479.32
CAS-PFSP-M3T3_5.cas, 8917012.32,8706202.13,8868377.90,8493751.72,8585871.94,8669953.89,8636914.30,8835477.09,8520035.29,8662936.93
CAS-PFSP-M3T3_6.cas, 18009555.76,18080389.65,18303970.84,18381767.86,18509094.84,18581118.12,18810421.54,18593586.72,18489244.59,18662240.63
CAS-PFSP-M3T3_7.cas, 11782326.63,11888117.98,11618786.49,11584660.62,12091934.85,11542092.08,11463231.01,11813769.28,11827808.88,11954082.84
CAS-PFSP-M3T3_8.cas, 3997755.06,3389445.71,3940750.49,4638254.55,3819163.08,3826316.07,4205457.60,3842041.41,4283111.35,3724616.10
CAS-PFSP-M3T3_9.cas, 28387131.07,28726947.35,29063661.75,28309656.43,28608016.68,28568394.24,28816598.21,28701248.83,28550214.88,28751091.92
CAS-PFSP-M3T3_10.cas, 13363840.55,13387698.17,13416005.31,13353617.82,13390185.47,13381418.80,13431487.48,13405103.96,13378405.23,13392601.98
CAS-PFSP-M3T3_11.cas, 10756516.75,10735739.71,10709161.98,10753152.26,10724478.59,10754771.57,10709850.06,10731759.77,10790570.42,10733032.22
CAS-PFSP-M3T3_12.cas, 6447569.48,6458431.55,5973670.98,6336910.34,6320619.74,6435956.14,6183853.11,6146549.16,6420697.80,6123379.01
CAS-PFSP-M3T3_13.cas, 7353771.67,7505282.89,7399888.34,7362996.22,7417447.93,7585632.82,7392590.73,7327970.06,7362962.19,7399261.06
CAS-PFSP-M3T3_14.cas, 21708055.18,21560769.06,21745074.72,21725210.16,21641479.25,21391129.49,21417864.81,21959252.06,21559127.00,21601964.89
CAS-PFSP-M3T3_15.cas, 17572429.53,17689663.44,18247553.66,17953445.44,17709016.06,17680777.81,17960682.94,18301842.20,17971530.03,18100061.86
CAS-PFSP-M3T3_16.cas, 10983322.38,10894530.87,10812251.96,10749480.82,11035174.51,10675642.93,11131593.01,10738144.92,10674277.12,10760627.55
CAS-PFSP-M3T3_17.cas, 11061335.43,11396367.44,11960432.98,10541699.26,11261243.63,11218070.48,11012525.02,10453580.59,10705526.57,11100994.70
CAS-PFSP-M3T3_18.cas, 10013713.50,10210159.68,10179274.94,10070809.83,10412078.12,10162620.69,10381411.35,10272224.62,10387888.70,10073991.33
CAS-PFSP-M3T3_19.cas, 8375654.78,8197229.72,8250388.79,8595051.32,8276842.16,8296428.48,8628347.96,8300121.55,8553843.08,8410889.87
CAS-PFSP-M3T3_20.cas, 16547657.92,16717829.61,16704966.80,16816753.05,16516733.21,16544039.78,16600428.74,16915134.18,16562230.69,16380100.42
CAS-PFSP-M3T3_21.cas, 10002660.88,9999505.97,9997769.29,9989228.05,9999427.18,10011174.27,10001807.40,10005634.57,10012907.51,10010374.61
CAS-PFSP-M3T3_22.cas, 12139434.59,11831362.72,11917587.49,12202889.61,12413641.51,12020999.40,12172917.82,11990135.29,11915490.96,12201115.73
