CAS-PFSP-M15T1_1.cas, 10445000.05,10391376.19,10401645.23,10362978.88,10386639.92,10373236.97,10410932.08,10404644.08,10443292.60,10396018.76
CAS-PFSP-M15T1_2.cas, 11572514.69,11574848.62,11564546.70,11564285.26,11577366.08,11573979.73,11567709.52,11567461.46,11575391.69,11575401.73
CAS-PFSP-M15T1_3.cas, 19421878.77,19534124.66,19534124.66,19441180.66,19504713.30,19534124.66,19534124.66,19253746.64,19416253.12,19394224.58
CAS-PFSP-M15T1_4.cas, 44242879.17,44915370.49,45024434.50,44730412.46,44923597.16,44362439.86,44925207.76,44674908.86,44691508.99,44735137.31
CAS-PFSP-M15T1_5.cas, 11267309.34,11309559.88,11321662.38,11279053.65,11321915.66,11296074.76,11295387.07,11300191.41,11300679.97,11320133.44
CAS-PFSP-M15T1_6.cas, 11650332.92,11631910.71,11644042.62,11565813.72,11672505.14,11663722.46,11693872.52,11598334.27,11553443.74,11565043.79
CAS-PFSP-M15T1_7.cas, 9466807.02,9472700.62,9482089.82,9500149.01,9490127.12,9484278.35,9466661.67,9483489.84,9476419.80,9465805.71
CAS-PFSP-M15T1_8.cas, 24146738.55,23983869.05,24322732.68,23949745.29,23956635.95,23816079.63,24141574.80,24302164.45,23698029.65,23907381.36
CAS-PFSP-M15T1_9.cas, 31362982.88,31616524.94,31437435.95,31648921.97,31648921.97,31648921.97,31363012.31,31171152.72,31648921.97,31648921.97
CAS-PFSP-M15T1_10.cas, 11991358.11,12049733.77,11985571.97,12047516.39,12078886.38,12008415.83,12118161.43,12088583.01,12102402.31,12005387.38
CAS-PFSP-M15T1_11.cas, 10815885.55,10746968.82,10797102.26,10736242.93,10800181.78,10778460.63,10695212.34,10663516.44,10728491.57,10676079.85
CAS-PFSP-M15T1_12.cas, 44398598.91,44186241.02,44399952.90,43852157.86,44360685.65,44275625.00,44271839.92,44162523.16,44275156.25,44217722.96
CAS-PFSP-M15T1_13.cas, 16075624.76,16183995.09,16183995.09,16183995.09,16183995.09,16085544.43,16173783.01,16183995.09,16140815.37,16081402.44
CAS-PFSP-M15T1_14.cas, 12985550.67,12772132.59,12451432.26,12947158.43,12778988.71,12749672.89,12728454.20,12946319.74,12963563.62,12737396.20
CAS-PFSP-M15T1_15.cas, 16690375.74,16664612.24,16474477.55,16653952.30,16660811.95,16654147.73,16605349.19,16582205.22,16653198.37,16644182.90
CAS-PFSP-M15T1_16.cas, 38482169.51,38440004.98,40286411.18,38754776.93,38775406.33,38338491.76,38163843.35,38891921.89,38633987.88,38579588.86
CAS-PFSP-M15T1_17.cas, 24096863.24,24080025.43,24271126.77,24268694.38,24171336.68,24142125.57,24248690.27,24197375.07,24184863.65,24118158.27
CAS-PFSP-M15T1_18.cas, 11360110.59,11369801.86,11394065.47,11358348.12,11366825.90,11343253.85,11338657.44,11317771.67,11327444.94,11378824.71
