CAS-PFSP-M5T1_1.cas; 1405212.24;1401627.96;1411375.30;1430666.91;1437227.65;1390799.14;1461253.08;1402806.33;1421998.81;1406913.48
CAS-PFSP-M5T1_2.cas; 321636.37;228441.27;299605.48;263672.69;323578.87;348891.97;228441.27;309099.84;268982.28;228441.27
CAS-PFSP-M5T1_3.cas; 8727838.76;8726017.02;8736566.20;8747442.23;8735158.93;8722919.98;8726660.14;8741556.36;8738282.72;8737531.56
CAS-PFSP-M5T1_4.cas; 3024848.16;3027704.02;3024123.24;3018777.67;3022498.45;3020790.25;3024993.61;3025822.49;3023044.24;3021949.50
CAS-PFSP-M5T1_5.cas; 7412317.65;7419168.25;7341875.77;7396325.52;7374082.35;7344851.13;7472568.67;7436368.40;7384048.86;7312202.19
CAS-PFSP-M5T1_6.cas; 8245802.23;8279892.59;8239342.62;8238463.04;8197509.23;8241772.16;8200517.90;8287253.78;8214901.68;8310320.95
CAS-PFSP-M5T1_7.cas; 5675950.08;5632010.43;5681119.31;5668487.65;5720576.64;5677424.52;5653131.73;5632593.79;5638392.97;5667753.51
CAS-PFSP-M5T1_8.cas; 3112067.83;3087229.61;3114106.86;3080184.43;3115309.44;3101802.82;3120563.76;3068678.02;3093170.78;3107267.81
CAS-PFSP-M5T1_9.cas; 2024323.57;2031813.90;2007859.62;2012338.44;2002677.83;2009520.04;2013186.69;2004031.84;2008558.70;2019383.88
CAS-PFSP-M5T1_10.cas; 5152718.45;5123691.23;5149531.85;5194778.16;5188756.65;5165240.05;5190005.17;5187615.96;5196964.52;5128385.13
CAS-PFSP-M5T1_11.cas; 12950218.71;12902738.63;12924734.34;12897241.77;12957070.63;12871473.29;12957070.63;12888953.14;12880933.41;12890100.20
CAS-PFSP-M5T1_12.cas; 7408408.81;7632350.02;7391780.94;7354999.51;7398140.43;7564196.96;7383510.20;7343435.96;7385611.94;7595415.22
CAS-PFSP-M5T1_13.cas; 9034352.93;8982330.22;9019149.25;8998631.72;9075055.59;8964720.98;9015037.24;9033480.22;9029452.81;9054334.05
