CAS-PFSP-M10T1_1.cas, 24274212.57,23715254.11,23705223.62,23878928.74,24313599.55,23963625.37,23857538.93,23697503.07,23794754.97,24191331.71
CAS-PFSP-M10T1_2.cas, 28070583.11,28232811.05,28092652.09,27965678.33,28059082.70,27986499.02,28032748.02,28029753.41,28014479.08,28016838.33
CAS-PFSP-M10T1_3.cas, 12970174.71,12910609.60,13108440.21,12818950.92,12941501.49,13014682.74,13022859.78,12920031.26,13074394.29,12925022.23
CAS-PFSP-M10T1_4.cas, 21941610.22,21805209.50,22360788.43,21907518.45,22223055.95,21713239.04,21669065.44,22334186.68,22174203.16,21958063.51
CAS-PFSP-M10T1_5.cas, 7077475.26,7072607.27,7085881.42,7118789.67,7088036.54,7114446.94,7078840.30,7092865.41,7105520.36,7088684.75
CAS-PFSP-M10T1_6.cas, 8942649.38,8826628.64,8875448.03,8942404.52,8848873.22,8902700.56,8856664.15,8864058.28,8902176.86,8872843.89
CAS-PFSP-M10T1_7.cas, 8320470.57,8305983.38,8326847.42,8320581.56,8321154.78,8317485.60,8349273.57,8305948.65,8315552.16,8302111.62
CAS-PFSP-M10T1_8.cas, 9841280.01,9799396.23,9802251.04,9785397.43,9816761.45,9824118.79,9808139.09,9823357.46,9784987.02,9847392.94
CAS-PFSP-M10T1_9.cas, 7827199.15,7819976.00,7820485.19,7828159.34,7808069.91,7804396.14,7814499.66,7803643.61,7825445.49,7809583.89
CAS-PFSP-M10T1_10.cas, 15196410.23,14736858.56,15331700.56,14666953.98,15041049.42,15002116.55,14972864.93,14776602.05,14760766.40,15596667.44
CAS-PFSP-M10T1_11.cas, 10584537.00,10546526.62,10528071.42,10544810.90,10554432.14,10564557.34,10505013.39,10570967.78,10556371.47,10525809.21
CAS-PFSP-M10T1_12.cas, 7076673.65,7067234.03,7055583.61,7058773.88,7068490.79,7059363.34,7065875.75,7071686.51,7069184.13,7082599.54
CAS-PFSP-M10T1_13.cas, 12240778.56,12161834.69,12098403.58,12218688.64,12214898.74,12216018.61,12278500.06,12117836.72,12139532.52,12148637.08
CAS-PFSP-M10T1_14.cas, 16365761.17,16206580.80,15976474.16,16303079.45,16127765.19,16167897.30,16101719.17,16405504.56,16099113.83,16177513.60
CAS-PFSP-M10T1_15.cas, 6357292.99,6367784.47,6378278.22,6364164.10,6377333.12,6356708.48,6364578.02,6373429.69,6366371.24,6374162.05
CAS-PFSP-M10T1_16.cas, 21991224.67,22072151.48,21815909.62,21658131.73,21976633.54,21738668.02,21787289.47,22221472.77,22323779.08,21625239.79
CAS-PFSP-M10T1_17.cas, 10595377.59,10606479.39,10580390.97,10596401.36,10579210.75,10663122.49,10673768.01,10619881.29,10630084.54,10658157.91
CAS-PFSP-M10T1_18.cas, 9669029.78,9636396.79,9648070.39,9678987.44,9690926.70,9689836.05,9667291.36,9684800.80,9700896.59,9613054.58
