CAS-PFSP-M10T3_1.cas; 38557645.22;38557645.22;38557645.22;38557645.22;38557645.22;38557645.22;38557645.22;38557645.22;38557645.22;38557645.22
CAS-PFSP-M10T3_2.cas; 77374103.50;77374103.50;77374103.50;77374103.50;77374103.50;77374103.50;77374103.50;77374103.50;77374103.50;77374103.50
CAS-PFSP-M10T3_3.cas; 74304392.47;74304392.47;74304392.47;74304392.47;74304392.47;74304392.47;74304392.47;74304392.47;74304392.47;74304392.47
CAS-PFSP-M10T3_4.cas; 129808568.36;129808568.36;129808568.36;129808568.36;129808568.36;129808568.36;129756483.53;129808568.36;129808568.36;129803080.68
CAS-PFSP-M10T3_5.cas; 69307254.75;68108443.20;70008202.32;68286830.32;70662335.27;67884852.03;70662335.27;69634242.25;68135225.35;69223270.42
CAS-PFSP-M10T3_6.cas; 40393660.40;39199400.12;39457073.96;39895001.72;39213860.35;38778677.44;39250836.50;39226917.72;40271428.01;40197351.79
CAS-PFSP-M10T3_7.cas; 99012764.44;99012764.44;99012764.44;99012764.44;99012764.44;99012764.44;99012764.44;98690898.85;99012764.44;99012764.44
CAS-PFSP-M10T3_8.cas; 56080826.37;55949086.06;55966924.36;57531595.89;56051733.39;57110544.84;56259129.73;56609787.30;57049950.45;57041127.16
CAS-PFSP-M10T3_9.cas; 59633754.50;59633754.50;59633754.50;59633754.50;59633754.50;59633754.50;59633754.50;59633754.50;59633754.50;59633754.50
CAS-PFSP-M10T3_10.cas; 52995405.08;52995405.08;52995405.08;52995405.08;52995405.08;52995405.08;52995405.08;52995405.08;52995405.08;51067023.51
CAS-PFSP-M10T3_11.cas; 79205851.86;79205851.86;79092923.75;79205851.86;79205851.86;79205851.86;79205851.86;79205851.86;79205851.86;76015549.42
CAS-PFSP-M10T3_12.cas; 86746483.60;86901300.68;89662325.97;84420859.33;89713431.49;88642444.16;89380483.74;91213657.21;84472869.06;91068288.47
CAS-PFSP-M10T3_13.cas; 76476051.77;73586382.90;76760942.22;77093071.90;80089612.88;74444529.53;79929836.32;80089612.88;80089612.88;77964575.93
CAS-PFSP-M10T3_14.cas; 66353853.38;66353853.38;66353853.38;66353853.38;66353853.38;66353853.38;66353853.38;66353853.38;66353853.38;66353853.38
CAS-PFSP-M10T3_15.cas; 49678075.52;48955577.62;49574846.64;50010848.70;49377246.88;49754584.41;49947836.24;50010848.70;49967239.32;49303880.12
CAS-PFSP-M10T3_16.cas; 68925569.46;70601874.57;70056501.96;71218078.14;72528947.81;76199327.00;72884745.89;72001086.40;70738677.58;72633428.20
CAS-PFSP-M10T3_17.cas; 64826106.50;64304842.62;64826106.50;64826106.50;64826106.50;64127288.77;64739722.20;64826106.50;64178219.59;64826106.50
CAS-PFSP-M10T3_18.cas; 99375496.68;94253810.25;95510148.95;95195873.39;94690489.52;93343120.35;99124513.76;95332131.19;94625109.19;101756412.82
CAS-PFSP-M10T3_19.cas; 41783694.85;41783694.85;41783694.85;41783694.85;41783694.85;41783694.85;41783694.85;41783694.85;41783694.85;41783694.85
CAS-PFSP-M10T3_20.cas; 84123642.18;86501187.63;87805951.57;88780237.68;86079332.88;84843900.16;84903973.41;93377809.91;93377809.91;83149411.09
CAS-PFSP-M10T3_21.cas; 61171561.85;61171561.85;61171561.85;61171561.85;61171561.85;61171561.85;61171561.85;61171561.85;61171561.85;61171561.85
CAS-PFSP-M10T3_22.cas; 103029537.77;105237874.25;105237874.25;105237874.25;100899930.70;97408007.33;100991320.36;101462862.85;105237874.25;100814197.34
CAS-PFSP-M10T3_23.cas; 137356493.42;137356493.42;137356493.42;137356493.42;137356493.42;137356493.42;137356493.42;137356493.42;137356493.42;137356493.42
CAS-PFSP-M10T3_24.cas; 58441585.16;53360833.21;58715522.86;57095293.91;58715522.86;55768424.74;58715522.86;56280871.50;58715522.86;56509000.82
CAS-PFSP-M10T3_25.cas; 51977242.73;51977242.73;51977242.73;51977242.73;51977242.73;51977242.73;51977242.73;51977242.73;51977242.73;51977242.73
CAS-PFSP-M10T3_26.cas; 93416853.22;95873457.87;95873457.87;95873457.87;95873457.87;95873457.87;95873457.87;95873457.87;95873457.87;95873457.87
CAS-PFSP-M10T3_27.cas; 99362231.31;99362231.31;99362231.31;99362231.31;99362231.31;99362231.31;99362231.31;99362231.31;99065313.22;99124687.86
CAS-PFSP-M10T3_28.cas; 98875649.61;101095150.81;101142498.72;100278675.18;97619026.19;102179616.35;100537982.63;99607764.38;98938207.16;100677669.58
CAS-PFSP-M10T3_29.cas; 62810201.36;63520598.20;59152396.19;58811808.62;64484231.69;62063005.52;61801798.62;62726342.00;60824198.31;61757645.15
CAS-PFSP-M10T3_30.cas; 129085648.27;129085648.27;129085648.27;129085648.27;129085648.27;129085648.27;129085648.27;129085648.27;129085648.27;129085648.27
CAS-PFSP-M10T3_31.cas; 69407208.89;69495757.27;69130322.81;69645335.68;69645335.68;69645335.68;69645335.68;69645335.68;69645335.68;69645335.68
CAS-PFSP-M10T3_32.cas; 50149331.39;53923130.57;52611822.78;51838750.04;51431976.51;50724361.36;52626956.47;51802010.69;51778979.82;50339628.85
CAS-PFSP-M10T3_33.cas; 79328589.55;81669150.19;77787293.93;81669150.19;81669150.19;80036991.78;81669150.19;81669150.19;81669150.19;81669150.19
CAS-PFSP-M10T3_34.cas; 60730916.93;58952007.17;58287157.58;60654430.36;58277860.35;60730916.93;58636223.87;59189760.71;60730916.93;60730916.93
CAS-PFSP-M10T3_35.cas; 115625070.82;115570347.77;115625070.82;115625070.82;115625070.82;114975256.29;114354830.77;115625070.82;115625070.82;115625070.82
CAS-PFSP-M10T3_36.cas; 38085793.39;37720340.53;39683847.49;38704845.31;38185824.12;41880512.20;41319276.36;38878218.54;38979735.06;38272090.32
CAS-PFSP-M10T3_37.cas; 61342384.00;61210240.13;61651844.86;61081374.78;60193510.24;62113557.46;60248845.23;61249892.05;61957221.21;60192620.54
CAS-PFSP-M10T3_38.cas; 97264763.83;97179410.43;96699290.32;97267882.12;97809997.96;97319410.71;97643269.51;96983131.75;97588114.31;97875980.65
CAS-PFSP-M10T3_39.cas; 50737439.69;50737439.69;50737439.69;50737439.69;50737439.69;50737439.69;50737439.69;50737439.69;50737439.69;50737439.69
CAS-PFSP-M10T3_40.cas; 72749533.71;72749533.71;72749533.71;72749533.71;72749533.71;72749533.71;72749533.71;72580424.83;72749533.71;72749533.71
CAS-PFSP-M10T3_41.cas; 43207316.59;44937144.05;43248499.24;42633958.81;42668618.54;42750457.30;45383112.20;42618170.67;42534141.52;43023066.17
CAS-PFSP-M10T3_42.cas; 44741383.41;44638839.34;44189066.57;44060721.37;44392994.05;44239393.38;44741383.41;44741383.41;44422846.58;44741383.41
CAS-PFSP-M10T3_43.cas; 47439418.00;47816255.56;47816255.56;47816255.56;47479834.80;46504141.40;46047238.00;46563829.35;46917621.73;46477013.43
CAS-PFSP-M10T3_44.cas; 69396196.40;67317819.42;69396196.40;67393048.52;69396196.40;65362173.50;69396196.40;69396196.40;65744796.40;69396196.40
CAS-PFSP-M10T3_45.cas; 83262081.61;83262081.61;83262081.61;83262081.61;83262081.61;83262081.61;83262081.61;83262081.61;83262081.61;83262081.61
CAS-PFSP-M10T3_46.cas; 80904247.47;79036209.72;78860457.41;79533655.84;80362489.16;78565093.86;77948552.61;81664995.53;79123992.74;77573247.11
CAS-PFSP-M10T3_47.cas; 83410201.07;83410201.07;83410201.07;83410201.07;83410201.07;83410201.07;83410201.07;83410201.07;83410201.07;83410201.07
CAS-PFSP-M10T3_48.cas; 79831051.79;79831051.79;79831051.79;79831051.79;79831051.79;79831051.79;78301073.20;79831051.79;79831051.79;79831051.79
CAS-PFSP-M10T3_49.cas; 61628867.20;61623688.80;61628867.20;61451162.73;61628867.20;61329296.86;61628867.20;61628867.20;61628867.20;61628867.20
CAS-PFSP-M10T3_50.cas; 29267830.79;29349338.53;29115869.15;29069363.93;29264882.46;29303045.23;29179614.39;29127656.26;29111808.19;29190432.87
