CAS-PFSP-M15T1_1.cas; 10241774.80;10236462.05;10240530.04;10233834.61;10239506.27;10228743.16;10233840.36;10255231.00;10230186.78;10263789.27
CAS-PFSP-M15T1_2.cas; 11551108.86;11547518.16;11552683.05;11545527.85;11550244.05;11546550.49;11549707.44;11549897.62;11550090.94;11549570.12
CAS-PFSP-M15T1_3.cas; 18748709.18;18608494.63;18625878.19;18700191.80;18702191.35;18702999.24;18751569.67;18710273.85;18682038.31;18705161.65
CAS-PFSP-M15T1_4.cas; 42442479.71;42141278.47;42226715.04;42050830.84;42049270.33;42447428.46;42472412.55;42470048.55;42344147.65;42327489.34
CAS-PFSP-M15T1_5.cas; 11165012.88;11166269.06;11163404.39;11173596.79;11168535.43;11167921.91;11160826.71;11176168.66;11140212.80;11162287.07
CAS-PFSP-M15T1_6.cas; 11426151.83;11526606.10;11529342.93;11489307.87;11494830.89;11495242.33;11481988.40;11491888.07;11486979.70;11494660.64
CAS-PFSP-M15T1_7.cas; 9421031.39;9408280.10;9421114.87;9428524.98;9425652.13;9390300.00;9418436.58;9398925.35;9426384.74;9412347.93
CAS-PFSP-M15T1_8.cas; 22686743.02;22601567.99;22737314.27;22675271.41;22512572.04;22220361.41;22756530.53;22608727.93;22595806.11;22731618.23
CAS-PFSP-M15T1_9.cas; 30569854.36;30474224.42;30371326.43;30392982.36;30604103.24;30639513.93;30342795.82;30587896.49;30368590.73;30656612.54
CAS-PFSP-M15T1_10.cas; 11702097.79;11706361.91;11695472.85;11683344.15;11702685.27;11713704.55;11662550.22;11679583.21;11678734.47;11678458.34
CAS-PFSP-M15T1_11.cas; 10434418.46;10452797.74;10436698.96;10428976.49;10435416.27;10408225.87;10423056.47;10437430.15;10412336.93;10493065.81
CAS-PFSP-M15T1_12.cas; 42189259.27;42257471.28;42446984.92;42388015.12;42198205.39;42309677.07;42258319.78;42628288.00;42455004.90;42265883.15
CAS-PFSP-M15T1_13.cas; 15872660.25;15883029.69;15864450.44;15803301.35;15851567.88;15874088.73;15813936.58;15898882.92;15874319.18;15838722.02
CAS-PFSP-M15T1_14.cas; 12069587.10;12088506.77;12071288.39;12095298.37;12081491.67;12079944.99;12080316.83;12083896.64;12080085.34;12090597.75
CAS-PFSP-M15T1_15.cas; 15890898.65;15928870.06;15961740.03;15869589.33;16041047.48;15910992.38;16097500.21;15988191.63;15987852.82;16065062.60
CAS-PFSP-M15T1_16.cas; 36432306.74;35834305.09;35690731.82;36033310.79;36416550.82;36560430.64;35977055.81;36319031.77;36594719.70;36747162.71
CAS-PFSP-M15T1_17.cas; 23293544.62;23438149.14;23379183.09;23289225.71;23389549.52;23307536.41;23379668.91;23416248.03;23361497.12;23145540.87
CAS-PFSP-M15T1_18.cas; 11261372.44;11268620.33;11267029.71;11292925.24;11268001.07;11250537.45;11243504.71;11274482.56;11280214.69;11276557.12
CAS-PFSP-M15T1_19.cas; 10103652.78;10085415.06;10097862.85;10086340.48;10102300.52;10087959.72;10089430.52;10096403.10;10086485.05;10091516.86
CAS-PFSP-M15T1_20.cas; 12216413.37;12207801.38;12185540.74;12242603.05;12222764.78;12218480.15;12236665.76;12219429.43;12199078.60;12188642.94
CAS-PFSP-M15T1_21.cas; 27824426.58;27909110.75;27538565.05;27860084.85;27913863.88;27512924.92;28055442.29;27720400.76;27783113.55;27763246.63
CAS-PFSP-M15T1_22.cas; 10192065.05;10180009.73;10185383.94;10170414.83;10177639.26;10183937.22;10185108.61;10178373.57;10190483.44;10190402.95
CAS-PFSP-M15T1_23.cas; 17935882.64;17896253.91;17900776.37;17922442.90;17917827.18;17896889.07;17896823.09;17911142.69;17929826.50;17877332.46
CAS-PFSP-M15T1_24.cas; 28801140.55;28395810.88;29018470.99;28492872.40;28952623.03;28846910.18;28550222.02;29110639.44;28697628.25;28920522.47
CAS-PFSP-M15T1_25.cas; 20907704.79;21223075.95;21234859.18;21323542.45;20853647.55;21083035.54;21193619.78;20975922.52;21461155.94;21001486.62
CAS-PFSP-M15T1_26.cas; 13465931.15;13493386.09;13364571.17;13472641.98;13455674.75;13441751.35;13461342.16;13415957.98;13388987.37;13515239.35
CAS-PFSP-M15T1_27.cas; 16946810.58;16866477.21;16942966.97;16908774.34;16922277.81;16923890.96;16881386.22;16958617.03;16937020.90;16838127.83
CAS-PFSP-M15T1_28.cas; 12713030.72;12751728.22;12737704.82;12660418.87;12730494.98;12734667.40;12666752.40;12776444.50;12799939.83;12742112.32
CAS-PFSP-M15T1_29.cas; 19852896.19;19792333.97;19780471.05;19864869.82;19817723.10;19933794.27;19852995.93;19770595.95;20000758.96;19355275.60
CAS-PFSP-M15T1_30.cas; 9696237.26;9706778.90;9713817.17;9706137.11;9670793.33;9693964.33;9706347.45;9685336.50;9715146.06;9689853.43
CAS-PFSP-M15T1_31.cas; 18167006.40;18177767.40;18028914.29;18169418.16;18248937.89;18047138.99;18053807.13;18215838.50;18083811.55;18042762.58
CAS-PFSP-M15T1_32.cas; 40356214.86;41482402.47;41095193.53;41043513.47;41203195.83;41044647.47;41064538.92;41087982.06;40911714.92;41409953.77
CAS-PFSP-M15T1_33.cas; 11718092.78;11670301.56;11724698.44;11664072.56;11724049.28;11666978.19;11708736.48;11662038.52;11723349.24;11690523.38
CAS-PFSP-M15T1_34.cas; 30821414.81;30775538.70;30692508.20;30707585.15;30918405.28;30913946.38;30800634.17;30489612.35;30749334.67;30807981.29
CAS-PFSP-M15T1_35.cas; 39553396.30;39395043.09;39427484.36;39429390.81;39447641.56;39433224.27;39431969.51;39467597.09;39405515.71;39398629.25
CAS-PFSP-M15T1_36.cas; 13420613.80;13406308.19;13415408.80;13400713.71;13423106.92;13409314.89;13415873.50;13423414.57;13425572.23;13417409.17
CAS-PFSP-M15T1_37.cas; 10173395.83;10216074.62;10203616.19;10197757.22;10195365.58;10166809.38;10215069.88;10194724.80;10173534.82;10213026.43
CAS-PFSP-M15T1_38.cas; 15526252.19;15718870.56;15949385.01;15985844.66;15767145.03;15802426.96;15810245.07;15565711.46;15967562.63;16128162.40
CAS-PFSP-M15T1_39.cas; 18450853.01;18569246.08;18415160.45;18473352.36;18562914.04;18372184.04;18463347.06;18492323.78;18500503.13;18519343.58
CAS-PFSP-M15T1_40.cas; 16528577.33;16560590.46;16545384.67;16532551.49;16491651.47;16485234.19;16447949.37;16478747.86;16500082.86;16601506.23
CAS-PFSP-M15T1_41.cas; 24226157.86;24381816.97;24298222.30;24242977.64;24036127.69;24400369.64;24054976.77;24285484.87;24704428.40;24042155.70
CAS-PFSP-M15T1_42.cas; 12863005.39;12847508.81;12837344.11;12849366.21;12865262.25;12847036.24;12856859.88;12849009.45;12846144.85;12859118.04
