CAS-PFSP-M5T1_1.cas; 1421531.69;1409768.89;1481492.06;1404801.81;1409154.88;1420444.50;1484370.01;1404176.81;1419837.41;1421540.55
CAS-PFSP-M5T1_2.cas; 326245.17;524934.33;328192.55;323578.87;287930.17;299193.65;309099.84;327201.79;323886.80;306138.94
CAS-PFSP-M5T1_3.cas; 8727891.13;8743627.08;8739704.07;8760532.31;8740843.89;8729268.67;8739260.46;8737590.16;8737785.11;8729754.27
CAS-PFSP-M5T1_4.cas; 3027409.12;3028251.50;3028920.20;3022903.61;3018984.51;3027915.15;3027859.31;3028041.24;3027914.96;3031655.71
CAS-PFSP-M5T1_5.cas; 7336557.70;7338079.01;7293005.62;7348788.94;7331020.70;7331730.30;7305470.25;7317104.36;7356156.12;7347100.28
CAS-PFSP-M5T1_6.cas; 8229923.46;8233759.71;8269007.00;8270379.34;8186368.48;8242087.11;8253285.74;8309410.23;8034597.32;8318295.07
CAS-PFSP-M5T1_7.cas; 5653168.32;5654686.41;5658828.02;5623433.51;5636175.79;5722811.07;5651084.47;5632429.22;5675889.34;5709024.93
CAS-PFSP-M5T1_8.cas; 3119073.26;3104520.13;3088193.19;3096540.70;3132893.80;3123370.24;3116014.91;3107434.24;3083373.86;3099457.40
CAS-PFSP-M5T1_9.cas; 2010490.72;2005405.36;2018102.70;2012534.90;2016927.25;2020572.97;2027435.20;2018216.07;2022427.63;2021498.28
CAS-PFSP-M5T1_10.cas; 5156138.89;5171787.21;5159703.66;5194042.32;5177686.19;5164048.40;5158098.17;5213322.59;5135926.74;5178598.66
CAS-PFSP-M5T1_11.cas; 12888002.83;12917130.67;12908856.92;12877940.16;12885505.65;12907927.02;12974470.65;12909037.05;12902011.93;12855777.30
CAS-PFSP-M5T1_12.cas; 7330785.81;7423013.48;7640857.94;7394104.86;7354026.29;7486872.71;7395451.73;7376942.38;7431388.81;7377004.72
CAS-PFSP-M5T1_13.cas; 9001343.03;8989793.41;8975346.81;8995893.28;9024836.18;9023985.55;9031947.44;9019261.06;8962914.28;9000036.54
CAS-PFSP-M5T1_14.cas; 3652709.08;3796080.37;3690377.50;3667968.70;3755266.40;3752607.55;3698634.54;3668543.66;3766920.56;3671053.90
CAS-PFSP-M5T1_15.cas; 2437581.47;2558498.18;2379812.65;2403110.93;2454691.09;2397043.51;2359800.11;2501123.57;2435841.95;2393545.30
CAS-PFSP-M5T1_16.cas; 2592225.35;2593473.33;2604585.94;2595575.48;2624571.68;2609747.94;2598200.71;2591481.48;2612547.12;2596711.98
CAS-PFSP-M5T1_17.cas; 4180393.68;4213356.35;4211998.54;4213057.45;4206833.49;4234069.45;4220678.69;4170066.96;4236171.36;4241931.63
CAS-PFSP-M5T1_18.cas; 6434327.49;6415095.74;6443907.73;6450433.34;6453426.75;6414747.97;6447328.18;6464484.40;6425469.65;6432164.82
CAS-PFSP-M5T1_19.cas; 5921839.22;5926496.20;5908911.68;5911513.60;5939874.54;5960059.11;5929818.74;5908091.41;5916933.73;5929335.23
CAS-PFSP-M5T1_20.cas; 2857777.99;2861710.36;2873383.27;2873782.93;2866520.29;2877197.35;2878663.97;2873531.89;2865222.20;2880426.82
CAS-PFSP-M5T1_21.cas; 4409143.99;4379002.96;4413449.57;4393895.57;4409480.19;4351729.36;4389579.08;4441014.39;4396857.39;4376768.34
CAS-PFSP-M5T1_22.cas; 2940308.08;2942004.89;2942628.59;2932586.44;2928696.20;2954486.62;2947222.73;2939644.84;2946768.32;2939738.11
CAS-PFSP-M5T1_23.cas; 2393164.46;2406594.57;2434966.13;2451958.34;2430162.35;2399871.96;2426978.87;2437791.52;2473007.58;2429362.02
