CAS-PFSP-M15T3_1.cas, 73137217.10,74576556.07,71944427.10,74755042.78,73199620.15,74226532.49,73252331.57,76371945.34,74429056.07,74799437.25
CAS-PFSP-M15T3_2.cas, 120954388.56,121610197.07,119498243.53,121241948.97,120266924.90,122319494.52,119838555.76,122232601.94,118267769.33,119755999.34
CAS-PFSP-M15T3_3.cas, 69897096.84,69897096.84,69346354.13,69897096.84,69897096.84,69767133.72,69897096.84,69816034.79,69447137.45,69897096.84
CAS-PFSP-M15T3_4.cas, 50847471.03,50403170.92,51195525.51,50739312.19,50891747.56,50696782.65,50985254.18,50861099.45,50804145.07,50440051.95
CAS-PFSP-M15T3_5.cas, 119786939.53,120102075.22,118045215.99,118375784.43,116777080.64,119618261.34,115690048.00,118209644.32,114981123.52,116817108.39
CAS-PFSP-M15T3_6.cas, 68951690.98,69293244.19,67669403.43,69013889.13,70243899.53,70166937.54,71176894.72,69118459.05,69918224.35,70749964.37
CAS-PFSP-M15T3_7.cas, 137377034.56,143803703.05,139157256.10,134297430.46,141904691.54,143879719.35,140483358.38,139282734.06,134609394.24,139302761.55
CAS-PFSP-M15T3_8.cas, 130505414.09,135138947.02,130183909.91,134064521.07,133450780.12,132192247.85,134963987.26,134550716.79,133082555.84,144841396.57
CAS-PFSP-M15T3_9.cas, 77225022.23,77225022.23,77225022.23,77225022.23,77225022.23,76922071.94,77225022.23,77225022.23,77216912.99,77225022.23
CAS-PFSP-M15T3_10.cas, 98574196.03,98574196.03,98574196.03,98574196.03,98574196.03,98574196.03,98574196.03,98574196.03,98574196.03,98574196.03
CAS-PFSP-M15T3_11.cas, 85455607.47,84855949.23,85843147.43,85627751.68,85413618.62,85684557.26,85251118.79,87293158.01,85503481.56,84795772.64
CAS-PFSP-M15T3_12.cas, 158674419.76,162736932.15,162779573.80,162879828.36,160613239.92,161285647.09,161456581.10,160783124.02,162351188.37,162014235.00
CAS-PFSP-M15T3_13.cas, 59155240.00,57849501.78,58607948.41,58851867.23,58145957.49,57754086.14,58653160.17,58088929.79,58237735.58,58149254.20
CAS-PFSP-M15T3_14.cas, 107297461.25,107297461.25,107297461.25,107297461.25,107297461.25,107297461.25,107297461.25,107202928.26,107297461.25,107297461.25
CAS-PFSP-M15T3_15.cas, 91782891.86,91782891.86,91782891.86,91782891.86,91782891.86,91782891.86,91347083.70,91691427.51,91782891.86,91782891.86
CAS-PFSP-M15T3_16.cas, 156135186.95,156135186.95,156135186.95,156135186.95,156135186.95,156135186.95,156135186.95,156135186.95,155910013.40,156135186.95
CAS-PFSP-M15T3_17.cas, 89591176.87,89591176.87,89591176.87,89591176.87,89591176.87,89591176.87,89591176.87,89591176.87,89591176.87,89591176.87
CAS-PFSP-M15T3_18.cas, 114581014.28,114581014.28,114581014.28,114581014.28,114581014.28,114581014.28,114581014.28,114581014.28,114581014.28,114581014.28
CAS-PFSP-M15T3_19.cas, 99908476.67,98684007.58,99900747.06,99571990.96,99882740.22,99727802.85,97808057.02,98465914.99,99197018.10,98173646.07
CAS-PFSP-M15T3_20.cas, 66059902.04,65623719.22,66059902.04,66059902.04,66059902.04,65159054.30,66059902.04,66059902.04,66059902.04,66059902.04
CAS-PFSP-M15T3_21.cas, 57920941.00,57920941.00,57920941.00,57920941.00,57920941.00,57920941.00,57920941.00,57920941.00,57920941.00,57920941.00
CAS-PFSP-M15T3_22.cas, 126790753.64,123708187.10,129145893.35,121624171.84,125397864.58,130375444.85,128402080.81,128080811.36,125651731.15,119898607.02
CAS-PFSP-M15T3_23.cas, 83211296.44,82398569.22,81250773.59,82696938.94,83229649.08,80897218.27,82960916.40,82314929.14,83556079.07,82454623.19
CAS-PFSP-M15T3_24.cas, 90129230.91,88842003.02,90546735.97,90483266.62,91026710.53,88734646.74,91344522.59,89761998.13,89591864.90,91210125.69
CAS-PFSP-M15T3_25.cas, 110751388.61,111337259.33,109704491.21,110147114.90,110855831.24,111208201.66,110938252.95,110118220.13,110128138.96,111126535.36
CAS-PFSP-M15T3_26.cas, 50967839.73,50976030.95,50899677.09,50976030.95,50976030.95,50976030.95,50976030.95,50976030.95,50976030.95,50942338.87
CAS-PFSP-M15T3_27.cas, 113284092.67,113879239.64,113293949.45,113879239.64,113879239.64,113874747.44,113879239.64,113879239.64,113879239.64,113879239.64
CAS-PFSP-M15T3_28.cas, 103511474.50,102848874.39,103399105.21,103621392.18,103492902.12,103429718.42,103921460.04,103734944.83,102984002.05,103800105.96
CAS-PFSP-M15T3_29.cas, 63483386.86,63889682.78,63038974.40,63370866.87,63404439.79,63889682.78,63556735.06,63280004.56,63889682.78,63676040.72
CAS-PFSP-M15T3_30.cas, 76807076.64,76943861.39,77245495.51,77245495.51,76741709.03,76987796.29,76684261.53,76737926.52,77215908.67,77245495.51
CAS-PFSP-M15T3_31.cas, 84071535.27,84176680.59,84033722.34,84132941.55,82673831.04,83273156.80,84187160.16,83988394.89,84187160.16,83733484.59
CAS-PFSP-M15T3_32.cas, 92965849.84,92965849.84,92965849.84,92965849.84,92965849.84,92965849.84,92965849.84,92965849.84,92965849.84,92965849.84
CAS-PFSP-M15T3_33.cas, 182843741.99,179292091.25,181853030.23,179638272.84,182668437.72,180949147.66,180608807.07,181313523.61,180035651.28,180035185.31
CAS-PFSP-M15T3_34.cas, 97157472.96,97856922.32,91007858.45,95612956.49,93020464.53,97432843.80,91485153.94,98039238.93,99459704.14,95040996.84
