CAS-PFSP-M5T3_1.cas; 13055946.44;13091329.20;13014458.74;13082205.51;13079982.08;13165573.05;13145324.07;13266439.57;13235196.98;13260331.49
CAS-PFSP-M5T3_2.cas; 19660699.64;19558819.49;19648346.08;19521203.78;19652419.70;19623749.97;19631171.62;19721869.64;19618957.66;19599964.24
CAS-PFSP-M5T3_3.cas; 40410150.55;40445621.59;40553523.55;40480196.82;40684581.92;40521895.47;40482218.40;40628293.45;40639598.33;40356476.88
CAS-PFSP-M5T3_4.cas; 22682744.98;21702796.52;22280226.88;22407747.71;21296095.17;21912832.83;22251708.41;21595955.36;21610654.03;21819138.96
CAS-PFSP-M5T3_5.cas; 17880813.49;17982619.68;17975124.75;17938284.28;17830008.27;18079852.10;18092530.16;18058726.93;17853211.27;18004736.93
CAS-PFSP-M5T3_6.cas; 47487594.47;46489904.26;46664095.29;46291586.49;46953236.69;46025247.26;46818990.79;46206883.24;46765882.54;46570828.81
CAS-PFSP-M5T3_7.cas; 19577802.20;19437863.29;19833942.82;19243736.10;19429093.79;19597498.38;19536148.26;19703378.99;20008910.77;19187204.44
CAS-PFSP-M5T3_8.cas; 19333046.57;19481780.33;19401722.45;19268614.62;19373548.55;19190779.11;19413057.07;19145195.19;19170040.90;19364247.54
CAS-PFSP-M5T3_9.cas; 27588160.40;27632027.19;27603065.67;27976719.68;27007735.76;27486618.69;27294437.99;27520820.53;27411000.21;27704840.52
CAS-PFSP-M5T3_10.cas; 26975480.73;26890140.92;26972691.21;26478471.50;26798525.63;27126162.12;27023849.89;26730063.15;26742467.29;26799509.43
CAS-PFSP-M5T3_11.cas; 19579206.49;19586550.28;19952642.83;19779272.10;19504620.12;19727698.98;19728424.24;19668885.94;19490022.62;19452154.64
CAS-PFSP-M5T3_12.cas; 9180243.47;9183804.05;9359879.12;9244512.82;9224026.59;9251156.49;9271749.79;9247925.96;9291009.30;9224506.93
CAS-PFSP-M5T3_13.cas; 55450188.79;55473839.72;55874158.47;55838697.39;55320003.91;55693449.92;55572696.83;55919577.64;55492074.33;56118509.61
CAS-PFSP-M5T3_14.cas; 29613256.88;29631276.98;29461744.22;29701001.85;29496830.86;29834556.00;29842644.75;29666548.89;29589730.87;29839080.11
