CAS-PFSP-M5T1_1.cas, 1418477.17,1417612.45,1406493.36,1453965.88,1401705.70,1410056.07,1402857.90,1404700.25,1399545.54,1404840.96
CAS-PFSP-M5T1_2.cas, 280711.80,292857.30,278595.59,323578.87,282464.24,283900.79,284917.65,278046.94,310889.54,285174.82
CAS-PFSP-M5T1_3.cas, 8727516.22,8736315.67,8726329.62,8727967.53,8730903.43,8739515.00,8725261.76,8736954.78,8728135.28,8735312.98
CAS-PFSP-M5T1_4.cas, 3026286.59,3017078.25,3033814.64,3027191.88,3019052.72,3021854.13,3013005.17,3023380.92,3015728.92,3020564.40
CAS-PFSP-M5T1_5.cas, 7365154.34,7362826.56,7401426.14,7420974.91,7370008.06,7384349.26,7389714.53,7361639.27,7376886.34,7358720.79
CAS-PFSP-M5T1_6.cas, 8243357.97,8042303.57,8158297.84,8252081.44,8243253.26,8137172.52,8244813.65,8276398.25,8150068.89,8108892.69
CAS-PFSP-M5T1_7.cas, 5656561.63,5671769.98,5671344.96,5686397.63,5690739.07,5699171.75,5696578.65,5663776.09,5685037.63,5675800.55
CAS-PFSP-M5T1_8.cas, 3071534.15,3097162.82,3088111.45,3080902.47,3099152.89,3060820.88,3088188.37,3065579.52,3062548.61,3059029.87
CAS-PFSP-M5T1_9.cas, 2019625.96,2018358.70,2003351.53,2014937.51,2015451.67,2007814.31,2021834.98,2010624.59,2010960.92,2006155.83
CAS-PFSP-M5T1_10.cas, 5153455.04,5146074.30,5174256.41,5182611.36,5166828.98,5172854.08,5171551.19,5139600.06,5176089.26,5131650.22
CAS-PFSP-M5T1_11.cas, 12894652.45,12886134.17,12882586.06,12883953.16,12897729.86,12909980.87,12898572.85,12889893.15,12890010.62,12883795.69
CAS-PFSP-M5T1_12.cas, 7361720.45,7383921.19,7414910.35,7371095.23,7355915.27,7366527.87,7368799.93,7374630.87,7424398.10,7386232.09
CAS-PFSP-M5T1_13.cas, 8986790.46,9021171.18,8972723.59,8998292.44,9003553.68,8992762.79,8965985.46,9010704.64,8969301.22,9018381.10
CAS-PFSP-M5T1_14.cas, 3707089.97,3678881.18,3666630.77,3660043.25,3670130.41,3717724.81,3734138.06,3700783.27,3699932.18,3669686.44
CAS-PFSP-M5T1_15.cas, 2509676.83,2371175.08,2391241.17,2403738.91,2403481.49,2344340.66,2367834.30,2403751.41,2334853.13,2445521.04
CAS-PFSP-M5T1_16.cas, 2593217.25,2597390.15,2597600.66,2598254.49,2618063.45,2623938.56,2602119.03,2598319.38,2594166.63,2595189.92
CAS-PFSP-M5T1_17.cas, 4195578.17,4217422.26,4216066.68,4231639.03,4222344.90,4214876.31,4212430.19,4194621.34,4212720.99,4214666.53
CAS-PFSP-M5T1_18.cas, 6440878.42,6426845.73,6426330.81,6460177.73,6448761.52,6428160.27,6421899.59,6448917.14,6412876.81,6436013.08
